Code enseig.,Activité,Jour,Heure début,Heure fin,Semaine,Lib. créneau,Type UV,ECTS
SY03,TP,Mercredi,08:00,12:00,A,T,TM,6
SY03,TP,Mercredi,08:00,12:00,B,T,TM,6
SY05,Cours,Jeudi,08:00,10:00,,C,,
SY05,TD,Jeudi,10:15,12:15,,D,,
SY06,Cours,Mardi,14:15,16:15,,C,CS,6
SY06,TD,Jeudi,10:15,12:15,,D,CS,6
SY06,TD,Jeudi,14:15,16:15,,D,CS,6
SY06,TD,Vendredi,14:15,16:15,,D,CS,6
SY06,TP,Lundi,10:15,13:15,A,T,CS,6
SY06,TP,Lundi,10:15,13:15,B,T,CS,6
SY06,TP,Mardi,16:30,19:30,B,T,CS,6
SY06,TP,Mardi,16:30,19:30,A,T,CS,6
SY06,TP,Mercredi,10:15,13:15,B,T,CS,6
SY06,TP,Mercredi,10:15,13:15,A,T,CS,6
SY08,Cours,Jeudi,16:30,18:30,,C,CS,6
SY08,TD,Mercredi,16:30,18:30,,D,CS,6
SY08,TD,Jeudi,08:00,10:00,,D,CS,6
SY08,TD,Mercredi,10:15,12:15,,D,CS,6
SY08,TP,Lundi,16:30,18:30,A,T,CS,6
SY08,TP,Lundi,16:30,18:30,B,T,CS,6
SY08,TP,Mardi,16:30,18:30,B,T,CS,6
SY08,TP,Mardi,16:30,18:30,A,T,CS,6
SY08,TP,Mardi,08:00,10:00,,T,CS,6
SY08,TP,Mardi,08:00,10:00,,T,CS,6
SY10,Cours,Mardi,16:30,18:30,,C,TM,6
SY10,TD,Jeudi,14:15,16:15,,D,TM,6
SY10,TP,Jeudi,16:30,18:30,,T,TM,6
SY10,TP,Jeudi,16:30,18:30,,T,TM,6
SY14,Cours,Jeudi,10:15,12:15,,C,CS,6
SY14,TD,Jeudi,14:15,16:15,,D,CS,6
SY14,TP,Lundi,08:00,12:00,B,T,CS,6
SY14,TP,Lundi,08:00,12:00,A,T,CS,6
SY19,Cours,Mercredi,08:00,10:00,,C,TM,6
SY19,TD,Mardi,10:15,12:15,,D,TM,6
SY19,TD,Mercredi,10:15,12:15,,D,TM,6
SY27,Cours,Mercredi,14:15,16:15,,C,,
SY27,TD,Jeudi,14:30,18:30,,D,,
SY28,Cours,Mardi,10:15,12:15,,C,,
SY28,TD,Mardi,14:15,16:15,,D,,
SY28,TP,Vendredi,14:15,16:15,,T,,
SY98,Cours,Lundi,10:30,12:00,,C,,
SY98,Cours,Mardi,10:30,12:00,,C,,
SY98,TD,Lundi,08:00,10:00,,D,,
SY98,TD,Mardi,14:15,16:15,,T,,
TA02,Cours,Vendredi,14:15,16:15,,C,TM,6
TA02,TD,Vendredi,16:30,18:30,,D,TM,6
TA03,Cours,Mercredi,08:00,12:00,,C,,
TF01,Cours,Mardi,10:15,12:15,,C,CS,6
TF01,TD,Lundi,08:00,10:00,,D,CS,6
TF01,TD,Lundi,14:15,16:15,,D,CS,6
TF01,TD,Mardi,08:00,10:00,,D,CS,6
TF01,TD,Jeudi,08:00,10:00,,D,CS,6
TF01,TD,Jeudi,10:15,12:15,,D,CS,6
TF01,TD,Vendredi,08:00,10:00,,D,CS,6
TF01,TP,Lundi,16:30,19:30,A,T,CS,6
TF01,TP,Lundi,16:30,19:30,B,T,CS,6
TF01,TP,Mardi,13:00,16:00,B,T,CS,6
TF01,TP,Mardi,13:00,16:00,A,T,CS,6
TF01,TP,Mardi,16:30,19:30,A,T,CS,6
TF01,TP,Mardi,16:30,19:30,B,T,CS,6
TF01,TP,Mercredi,13:00,16:00,,T,CS,6
TF01,TP,Mercredi,16:30,19:30,A,T,CS,6
TF01,TP,Mercredi,16:30,19:30,B,T,CS,6
TF01,TP,Jeudi,13:00,16:00,A,T,CS,6
TF01,TP,Jeudi,13:00,16:00,B,T,CS,6
TF01,TP,Vendredi,13:00,16:00,B,T,CS,6
TF01,TP,Vendredi,13:00,16:00,A,T,CS,6
TF06,Cours,Mercredi,08:00,10:00,,C,CS,6
TF06,TD,Lundi,08:00,10:00,,D,CS,6
TF06,TD,Lundi,10:15,12:15,,D,CS,6
TF06,TD,Vendredi,10:15,12:15,,D,CS,6
TF06,TD,Vendredi,14:15,16:15,,D,CS,6
TF06,TD,Vendredi,16:30,18:30,,D,CS,6
TF11,Cours,Mercredi,10:15,12:15,,C,CS,6
TF11,TD,Jeudi,10:15,12:15,,D,CS,6
TF11,TD,Jeudi,14:15,16:15,,D,CS,6
TF11,TD,Vendredi,08:00,10:00,,D,CS,6
TH02,Cours,Mardi,08:00,10:00,,C,,
TH02,TD,Mardi,10:15,12:15,,D,,
TH04,Cours,Vendredi,08:00,10:00,,C,,
TH04,TD,Vendredi,10:15,12:15,,D,,
TM02,TD,Vendredi,08:00,10:00,,D,,
TM02,TP,Vendredi,10:15,12:15,,T,,
TN01,Cours,Vendredi,16:45,17:45,,C,TM,6
TN01,TD,Lundi,08:00,11:00,,D,TM,6
TN01,TD,Vendredi,13:00,16:00,,D,TM,6
TN01,TD,Mardi,16:30,19:30,,D,TM,6
TN01,TD,Lundi,13:00,16:00,,D,TM,6
TN01,TD,Lundi,16:30,19:30,,D,TM,6
TN01,TD,Mardi,08:00,11:00,,D,TM,6
TN01,TD,Mardi,13:00,16:00,,D,TM,6
TN01,TD,Mercredi,08:00,11:00,,D,TM,6
TN01,TD,Mercredi,13:00,16:00,,D,TM,6
TN01,TD,Mercredi,16:30,19:30,,D,TM,6
TN01,TD,Jeudi,13:00,16:00,,D,TM,6
TN02,Cours,Lundi,14:15,15:15,,C,TM,6
TN02,TD,Lundi,08:00,11:00,,D,TM,6
TN02,TD,Lundi,16:30,19:30,,D,TM,6
TN02,TD,Mercredi,13:15,16:15,,D,TM,6
TN02,TD,Jeudi,13:15,16:15,,D,TM,6
TN02,TD,Jeudi,16:30,19:30,,D,TM,6
TN02,TD,Vendredi,08:00,11:00,,D,TM,6
TN03,Cours,Mardi,16:30,17:30,,C,TM,6
TN03,TD,Mardi,08:00,09:00,,D,TM,6
TN03,TD,Mardi,09:00,10:00,,D,TM,6
TN03,TD,Vendredi,14:15,15:15,,D,TM,6
TN03,TD,Vendredi,15:15,16:15,,D,TM,6
TN03,TP,Mercredi,08:00,12:00,,T,TM,6
TN03,TP,Mercredi,14:15,18:15,,T,TM,6
TN06,Cours,Lundi,16:30,18:30,,C,CS,6
TN06,TD,Mardi,08:00,10:00,,D,CS,6
TN06,TD,Mercredi,14:15,16:15,,D,CS,6
TN06,TP,Jeudi,14:15,18:15,A,T,CS,6
TN06,TP,Jeudi,14:15,18:15,B,T,CS,6
TN06,TP,Vendredi,08:00,12:00,B,T,CS,6
TN06,TP,Vendredi,08:00,12:00,A,T,CS,6
TN08,Cours,Mardi,14:15,16:15,,C,,
TN08,TP,Mardi,16:30,18:30,,T,,
TN12,Cours,Lundi,14:15,15:45,,C,TM,6
TN12,TD,Mardi,14:30,18:30,,D,TM,6
TN12,TD,Mercredi,14:30,18:30,,D,TM,6
TN12,TD,Vendredi,08:00,12:00,,D,TM,6
TN14,Cours,Lundi,14:15,16:15,,C,,
TN14,TD,Lundi,16:30,18:00,,D,,
TN15,Cours,Jeudi,13:15,16:15,,C,,
TN20,Cours,Vendredi,16:30,18:00,,C,TM,6
TN20,TD,Lundi,14:15,18:15,,D,TM,6
TN20,TD,Mardi,08:00,12:00,,D,TM,6
TN20,TD,Mardi,14:15,18:15,,D,TM,6
TN20,TD,Mercredi,08:00,12:00,,D,TM,6
TN20,TD,Mercredi,14:30,18:30,,D,TM,6
TN20,TD,Jeudi,08:00,12:00,,D,TM,6
TN21,Cours,Mardi,14:15,16:15,,C,,
TN21,TD,Vendredi,14:15,16:15,,D,,
TN22,Cours,Lundi,14:30,16:00,,C,TM,6
TN22,TD,Mardi,08:00,12:00,,D,TM,6
TN22,TD,Mercredi,08:00,12:00,,D,TM,6
TN22,TD,Vendredi,08:00,12:00,,D,TM,6
TN23,Cours,Mercredi,08:00,10:00,,C,TM,6
TN23,TD,Lundi,16:30,18:30,,D,TM,6
TN23,TD,Mardi,10:15,12:15,,D,TM,6
TN23,TD,Vendredi,10:15,12:15,,D,TM,6
TN23,TP,Lundi,08:00,12:00,B,T,TM,6
TN23,TP,Lundi,08:00,12:00,A,T,TM,6
TN23,TP,Mercredi,14:30,18:30,A,T,TM,6
TN23,TP,Mercredi,14:30,18:30,B,T,TM,6
TN23,TP,Jeudi,08:00,12:00,B,T,TM,6
TN23,TP,Jeudi,08:00,12:00,A,T,TM,6
TN25,Cours,Vendredi,10:15,11:45,,C,,
TN25,TD,Jeudi,08:00,12:00,,D,,
TR91,Cours,Jeudi,16:30,18:30,,C,TM,2
TR91,TD,Mercredi,10:15,12:15,,D,TM,2
TS02,Cours,Lundi,14:15,16:15,,C,,
TS02,TD,Lundi,16:30,18:30,,D,,
TSN1,Cours,Mardi,10:15,12:15,,C,TM,6
TSN1,TD,Mercredi,14:15,16:15,,D,TM,6
TSN1,TD,Mercredi,16:30,18:30,,D,TM,6
UB02,Cours,Vendredi,08:00,10:00,,C,,
UB02,TD,Vendredi,10:15,12:15,,D,,
UB09,Cours,Lundi,10:15,12:15,,C,,
UB09,TD,Lundi,14:15,16:15,,D,,
UB09,TD,Lundi,16:30,18:30,,D,,
UB09,TP,Mardi,14:30,18:30,B,T,,
UB09,TP,Mardi,14:30,18:30,A,T,,
UB09,TP,Vendredi,08:00,12:00,B,T,,
UB09,TP,Vendredi,08:00,12:00,A,T,,
UR02,Cours,Vendredi,14:15,16:15,,C,CS,6
UR02,TD,Mercredi,14:15,16:15,,D,CS,6
UR02,TD,Vendredi,08:00,10:00,,D,CS,6
UR02,TD,Vendredi,10:15,12:15,,D,CS,6
UR02,TD,Vendredi,16:30,18:30,,D,CS,6
UR02,TD,Mardi,16:30,18:30,,D,CS,6
UR03,Cours,Mercredi,16:30,18:30,,C,TM,6
UR03,TD,Mercredi,08:00,10:00,,D,TM,6
UR03,TD,Mercredi,14:15,16:15,,D,TM,6
UR06,Cours,Mercredi,14:15,16:15,,C,TM,6
UR06,TD,Mercredi,08:00,10:00,,D,TM,6
UR06,TD,Mercredi,10:15,12:15,,D,TM,6
UR07,Cours,Vendredi,14:15,16:15,,C,,
UR07,TD,Vendredi,16:30,18:30,,D,,
UT01,Cours,Mardi,14:30,16:00,,C,,
UT01,TD,Mardi,16:30,18:30,,D,,
WE01,Cours,Mercredi,13:00,14:00,,C,,
WE01,TD,Mercredi,14:15,16:15,,D,,
WE01,TD,Mercredi,16:30,18:30,,D,,
WE01,TD,Mercredi,10:15,12:15,,D,,
