
Code	enseig.	Activité	Jour	Heure	début	Heure	fin	Semaine	Locaux	Type	créneau	Lib.	créneau						
MS01	TP	Lundi	02:30:00 PM	06:30:00 PM	CR	F	151A	Groupe	de	réserve	T	4							
MS01	TP	Lundi	02:30:00 PM	06:30:00 PM	CR	F	151A	Groupe	de	réserve	T	5							
MS03	TD	Jeudi	08:00:00 AM	09:00:00 AM	PG	J	102	Groupe	actif	D									
MS03	TP	Jeudi	09:00:00 AM	12:00:00 PM	PG	J	102	Groupe	actif	T									
MT01	Cours	Lundi	08:00:00 AM	10:00:00 AM	BF	A	200	Groupe	actif	C									



MT01	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	401	Groupe	actif	D									
MT02	Cours	Jeudi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	1								
MT02	Cours	Lundi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	1								
MT02	Cours	Lundi	02:30:00 PM	04:00:00 PM	CR	B	110	Groupe	actif	C	2								
MT02	Cours	Mardi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	2								
MT02	TD	Lundi	08:00:00 AM	10:00:00 AM	BF	A	410	Groupe	actif	D	1								
MT02	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	410	Groupe	actif	D	10								
MT02	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	410	Groupe	actif	D	11								
MT02	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	410	Groupe	actif	D	12								
MT02	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	410	Groupe	actif	D	13								
MT02	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	410	Groupe	actif	D	14								
MT02	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	518	Groupe	de	réserve	D	15							
MT02	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	410	Groupe	actif	D	2								
MT02	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	412	Groupe	actif	D	3								
MT02	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	410	Groupe	actif	D	4								
MT02	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	410	Groupe	actif	D	5								
MT02	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	412	Groupe	actif	D	6								
MT02	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	410	Groupe	actif	D	7								
MT02	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	410	Groupe	actif	D	8								
MT02	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	A	410	Groupe	actif	D	9								
MT02	TD	Lundi	01:00:00 PM	02:00:00 PM	BF	A	410	Groupe	actif	T	1								
MT02	TD	Jeudi	01:00:00 PM	02:00:00 PM	BF	A	410	Groupe	actif	T	10								
MT02	TD	Jeudi	01:00:00 PM	02:00:00 PM	BF	A	412	Groupe	actif	T	11								
MT02	TD	Jeudi	01:00:00 PM	02:00:00 PM	BF	A	504	Groupe	actif	T	12								
MT02	TD	Vendredi	01:00:00 PM	02:00:00 PM	BF	A	410	Groupe	actif	T	13								
MT02	TD	Vendredi	01:00:00 PM	02:00:00 PM	BF	A	412	Groupe	actif	T	14								
MT02	TD	Mardi	01:00:00 PM	02:00:00 PM	BF	A	504	Groupe	de	réserve	T	15							
MT02	TD	Lundi	01:00:00 PM	02:00:00 PM	BF	A	412	Groupe	actif	T	2								
MT02	TD	Lundi	01:00:00 PM	02:00:00 PM	BF	A	504	Groupe	actif	T	3								
MT02	TD	Lundi	01:00:00 PM	02:00:00 PM	BF	A	518	Groupe	actif	T	4								
MT02	TD	Mardi	01:00:00 PM	02:00:00 PM	BF	A	410	Groupe	actif	T	5								
MT02	TD	Mardi	01:00:00 PM	02:00:00 PM	BF	A	412	Groupe	actif	T	6								
MT02	TD	Mercredi	01:00:00 PM	02:00:00 PM	BF	A	410	Groupe	actif	T	7								
MT02	TD	Mercredi	01:00:00 PM	02:00:00 PM	BF	A	412	Groupe	actif	T	8								
MT02	TD	Mercredi	01:00:00 PM	02:00:00 PM	BF	A	518	Groupe	actif	T	9								
MT03	Cours	Lundi	04:45:00 PM	06:15:00 PM	SI	CT	120	Groupe	actif	C	1								
MT03	Cours	Mercredi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	2								
MT03	TD	Lundi	08:30:00 AM	10:00:00 AM	BF	A	412	Groupe	actif	D	1								
MT03	TD	Mercredi	02:30:00 PM	04:00:00 PM	BF	A	412	Groupe	actif	D	10								
MT03	TD	Mercredi	02:30:00 PM	04:00:00 PM	BF	A	518	Groupe	actif	D	11								



MT03	TD	Mercredi	04:30:00 PM	06:00:00 PM	BF	A	412	Groupe	actif	D	12								
MT03	TD	Mercredi	04:30:00 PM	06:00:00 PM	BF	A	518	Groupe	actif	D	13								
MT03	TD	Jeudi	08:30:00 AM	10:00:00 AM	BF	A	412	Groupe	actif	D	14								
MT03	TD	Jeudi	10:30:00 AM	12:00:00 PM	BF	A	412	Groupe	actif	D	15								
MT03	TD	Jeudi	02:30:00 PM	04:00:00 PM	BF	A	412	Groupe	actif	D	16								
MT03	TD	Jeudi	04:30:00 PM	06:00:00 PM	BF	A	412	Groupe	actif	D	17								
MT03	TD	Vendredi	08:30:00 AM	10:00:00 AM	BF	A	412	Groupe	actif	D	18								
MT03	TD	Vendredi	02:15:00 PM	03:45:00 PM	BF	A	518	Groupe	de	réserve	D	19							
MT03	TD	Lundi	08:30:00 AM	10:00:00 AM	BF	A	504	Groupe	actif	D	2								
MT03	TD	Lundi	10:30:00 AM	12:00:00 PM	BF	A	410	Groupe	actif	D	3								
MT03	TD	Lundi	02:30:00 PM	04:00:00 PM	BF	A	412	Groupe	actif	D	4								
MT03	TD	Mardi	08:30:00 AM	10:00:00 AM	BF	A	504	Groupe	actif	D	5								
MT03	TD	Mardi	10:30:00 AM	12:00:00 PM	BF	A	412	Groupe	actif	D	6								
MT03	TD	Mardi	02:30:00 PM	04:00:00 PM	BF	A	412	Groupe	actif	D	7								
MT03	TD	Mardi	04:30:00 PM	06:00:00 PM	BF	A	412	Groupe	actif	D	8								
MT03	TD	Mercredi	08:30:00 AM	10:00:00 AM	BF	A	504	Groupe	actif	D	9								
MT09	Cours	Mardi	04:30:00 PM	06:30:00 PM	BF	A	205	Groupe	actif	C									
MT09	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	417	Groupe	actif	D	1								
MT09	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	419	Groupe	actif	D	2								
MT09	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	403	Groupe	actif	D	3								
MT09	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	417	Groupe	de	réserve	D	4							
MT09	Sout.	Médiation	Mardi	06:30:00 PM	07:30:00 PM	BF	A	205	Groupe	actif	T								
MT09	TP	Lundi	02:15:00 PM	04:15:00 PM	semaine	B	BF	B	215	Groupe	actif	T	1						
MT09	TP	Lundi	02:15:00 PM	04:15:00 PM	semaine	A	BF	B	215	Groupe	actif	T	1						
MT09	TP	Jeudi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	113	Groupe	actif	T	2						
MT09	TP	Jeudi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	113	Groupe	actif	T	2						
MT09	TP	Jeudi	02:15:00 PM	04:15:00 PM	semaine	A	BF	B	216	Groupe	actif	T	3						
MT09	TP	Jeudi	02:15:00 PM	04:15:00 PM	semaine	B	BF	B	216	Groupe	actif	T	3						
MT09	TP	Mardi	10:15:00 AM	12:15:00 PM	PG	O	227	Groupe	de	réserve	T	4							
MT09	TP	Mardi	10:15:00 AM	12:15:00 PM	PG	O	227	Groupe	de	réserve	T	5							
MT11	TD	Lundi	08:00:00 AM	10:00:00 AM	BF	A	518	Groupe	actif	D	1								
MT11	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	504	Groupe	actif	D	1								
MT11	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	412	Groupe	actif	D	2								
MT11	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	518	Groupe	actif	D	2								
MT11	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	412	Groupe	actif	D	3								
MT11	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	412	Groupe	actif	D	3								
MT12	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	200	Groupe	actif	C									
MT12	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	420	Groupe	actif	D	1								
MT12	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	516	Groupe	actif	D	2								
MT12	TP	Mercredi	02:15:00 PM	04:15:00 PM	semaine	B	BF	B	215	Groupe	actif	T	1						



MT12	TP	Mercredi	02:15:00 PM	04:15:00 PM	semaine	A	BF	B	215	Groupe	actif	T	1						
MT12	TP	Vendredi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	116	Groupe	actif	T	2						
MT12	TP	Vendredi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	116	Groupe	actif	T	2						
MT22	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	100	Groupe	actif	C									
MT22	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	504	Groupe	actif	D	1								
MT22	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	518	Groupe	actif	D	2								
MT22	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	518	Groupe	actif	D	3								
MT22	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	410	Groupe	actif	D	4								
MT23	Cours	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	201	Groupe	actif	C	1								
MT23	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	201	Groupe	actif	C	2								
MT23	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	518	Groupe	actif	D	1								
MT23	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	504	Groupe	actif	D	10								
MT23	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	504	Groupe	actif	D	11								
MT23	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	504	Groupe	actif	D	12								
MT23	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	504	Groupe	actif	D	2								
MT23	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	518	Groupe	actif	D	3								
MT23	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	A	504	Groupe	actif	D	4								
MT23	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	504	Groupe	actif	D	5								
MT23	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	410	Groupe	actif	D	6								
MT23	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	504	Groupe	actif	D	7								
MT23	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	504	Groupe	actif	D	8								
MT23	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	504	Groupe	actif	D	9								
MT31	Cours	Lundi	08:00:00 AM	10:00:00 AM	BF	A	309	Groupe	actif	C									
MT31	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	309	Groupe	actif	D									
MT33	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	310	Groupe	actif	C									
MT33	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	504	Groupe	actif	D									
MT33	TP	Jeudi	08:00:00 AM	10:00:00 AM	semaine	A	BF	B	100	Groupe	actif	T							
MT33	TP	Jeudi	08:00:00 AM	10:00:00 AM	semaine	B	BF	B	100	Groupe	actif	T							
MT36	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	204	Groupe	actif	C									
MT36	TD	Vendredi	04:30:00 PM	06:30:00 PM	BF	B	104,	BF	A	406	Groupe	actif	D						
MTX2	Cours	Jeudi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	1								
MTX2	Cours	Lundi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	1								
MTX2	Cours	Lundi	02:30:00 PM	04:00:00 PM	CR	B	110	Groupe	actif	C	2								
MTX2	Cours	Mardi	10:30:00 AM	12:00:00 PM	CR	B	110	Groupe	actif	C	2								
MTX2	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	309	Groupe	actif	D									
MTX2	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	309	Groupe	actif	T									
MU01	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	109	Groupe	actif	D									
MU03	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	109	Groupe	actif	D									
NF02	Cours	Lundi	04:30:00 PM	06:00:00 PM	BF	A	108	Groupe	actif	C									
NF02	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	403	Groupe	actif	D	1								



NF02	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	404	Groupe	actif	D	2								
NF02	TP	Mercredi	10:15:00 AM	12:15:00 PM	semaine	A	PG	J	210C	Groupe	actif	T	1						
NF02	TP	Mercredi	10:15:00 AM	12:15:00 PM	semaine	B	PG	J	210C	Groupe	actif	T	1						
NF02	TP	Vendredi	08:00:00 AM	10:00:00 AM	semaine	A	PG	J	210C	Groupe	actif	T	2						
NF02	TP	Vendredi	08:00:00 AM	10:00:00 AM	semaine	B	PG	J	210C	Groupe	actif	T	2						
NF04	Cours	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	106	Groupe	actif	C									
NF04	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	B	215,	BF	A	406	Groupe	actif	D	1					
NF04	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	B	215,	BF	A	602	Groupe	actif	D	2					
NF04	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	505,	BF	A	309	Groupe	actif	D	3					
NF05	TD	Lundi	08:00:00 AM	12:00:00 PM	BF	B	115	Groupe	actif	D	1								
NF05	TD	Vendredi	02:30:00 PM	06:30:00 PM	BF	B	115	Groupe	actif	D	10								
NF05	TD	Lundi	02:15:00 PM	06:15:00 PM	BF	B	115	Groupe	actif	D	2								
NF05	TD	Mardi	08:00:00 AM	12:00:00 PM	BF	B	115	Groupe	actif	D	3								
NF05	TD	Mardi	02:15:00 PM	06:15:00 PM	BF	B	115	Groupe	actif	D	4								
NF05	TD	Mercredi	08:00:00 AM	12:00:00 PM	BF	B	115	Groupe	actif	D	5								
NF05	TD	Mercredi	02:15:00 PM	06:15:00 PM	BF	B	115	Groupe	actif	D	6								
NF05	TD	Jeudi	08:00:00 AM	12:00:00 PM	BF	B	115	Groupe	actif	D	7								
NF05	TD	Jeudi	02:15:00 PM	06:15:00 PM	BF	B	115	Groupe	actif	D	8								
NF05	TD	Vendredi	08:00:00 AM	12:00:00 PM	BF	B	115	Groupe	actif	D	9								
NF16	Cours	Lundi	04:30:00 PM	06:30:00 PM	BF	A	205	Groupe	actif	C									
NF16	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	406	Groupe	actif	D	1								
NF16	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	A	404	Groupe	actif	D	2								
NF16	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	418	Groupe	actif	D	3								
NF16	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	418	Groupe	de	réserve	D	4							
NF16	TP	Mardi	08:00:00 AM	10:00:00 AM	semaine	B	BF	B	216	Groupe	actif	T	1						
NF16	TP	Mardi	08:00:00 AM	10:00:00 AM	semaine	A	BF	B	216	Groupe	actif	T	1						
NF16	TP	Mardi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	113	Groupe	actif	T	2						
NF16	TP	Mardi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	113	Groupe	actif	T	2						
NF16	TP	Vendredi	08:00:00 AM	10:00:00 AM	semaine	A	BF	B	216	Groupe	actif	T	3						
NF16	TP	Vendredi	08:00:00 AM	10:00:00 AM	semaine	B	BF	B	216	Groupe	actif	T	3						
NF16	TP	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	509	Groupe	de	réserve	T	4							
NF16	TP	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	509	Groupe	de	réserve	T	5							
NF18	Cours	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	205	Groupe	actif	C									
NF18	TD	Lundi	10:15:00 AM	01:15:00 PM	BF	B	100	Groupe	actif	D	1								
NF18	TD	Lundi	01:15:00 PM	04:15:00 PM	BF	B	100	Groupe	actif	D	2								
NF18	TD	Mercredi	10:15:00 AM	01:15:00 PM	BF	B	100	Groupe	de	réserve	D	3							
NF22	Cours	Vendredi	08:30:00 AM	10:00:00 AM	BF	A	104	Groupe	actif	C									
NF22	TD	Lundi	08:00:00 AM	10:00:00 AM	BF	B	215	Groupe	actif	D	1								
NF22	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	B	216	Groupe	actif	D	2								
NF22	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	B	215	Groupe	actif	D	3								



NF22	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	B	216	Groupe	actif	D	4								
NF22	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	B	215	Groupe	actif	D	5								
NF22	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	B	215	Groupe	actif	D	6								
NF22	TP	Lundi	10:15:00 AM	12:15:00 PM	BF	B	113	Groupe	actif	T	1								
NF22	TP	Mardi	08:00:00 AM	10:00:00 AM	BF	B	113	Groupe	actif	T	2								
NF22	TP	Mardi	04:30:00 PM	06:30:00 PM	BF	B	113	Groupe	actif	T	3								
NF22	TP	Mercredi	08:00:00 AM	10:00:00 AM	BF	B	113	Groupe	actif	T	4								
NF22	TP	Mercredi	04:30:00 PM	06:30:00 PM	BF	B	113	Groupe	actif	T	5								
NF22	TP	Vendredi	02:15:00 PM	04:15:00 PM	BF	B	113	Groupe	actif	T	6								
NF23	TD	Lundi	08:00:00 AM	12:00:00 PM	BF	B	217	Groupe	actif	D									
NF92	Cours	Mercredi	04:30:00 PM	06:30:00 PM	BF	A	100	Groupe	actif	C									
NF92	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	B	104	Groupe	actif	D	1								
NF92	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	B	104	Groupe	actif	D	2								
NF92	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	B	104	Groupe	actif	D	3								
NF92	TP	Mercredi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	104	Groupe	actif	T	1						
NF92	TP	Mercredi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	104	Groupe	actif	T	1						
NF92	TP	Jeudi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	104	Groupe	actif	T	2						
NF92	TP	Jeudi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	104	Groupe	actif	T	2						
NF92	TP	Vendredi	10:15:00 AM	12:15:00 PM	semaine	B	BF	B	104	Groupe	actif	T	3						
NF92	TP	Vendredi	10:15:00 AM	12:15:00 PM	semaine	A	BF	B	104	Groupe	actif	T	3						
NF93	Cours	Lundi	08:00:00 AM	10:00:00 AM	BF	A	201	Groupe	actif	C									
NF93	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	400	Groupe	actif	D	1								
NF93	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	400	Groupe	actif	D	2								
NF93	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	400	Groupe	actif	D	3								
NF93	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	400	Groupe	actif	D	4								
PH01	Cours	Mardi	09:00:00 AM	10:00:00 AM	BF	B	210	Groupe	actif	C									
PH01	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	B	210	Groupe	actif	D									
PH03	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	201	Groupe	actif	C									
PH03	TD	Mardi	01:00:00 PM	02:00:00 PM	BF	A	314	Groupe	actif	D	1								
PH03	TD	Mardi	02:15:00 PM	03:15:00 PM	BF	A	314	Groupe	actif	D	2								
PH04	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	108	Groupe	actif	C									
PH04	TD	Mardi	02:15:00 PM	03:15:00 PM	BF	A	405	Groupe	actif	D	1								
PH04	TD	Mardi	03:15:00 PM	04:15:00 PM	BF	A	405	Groupe	actif	D	2								
PH09	Cours	Lundi	02:15:00 PM	04:15:00 PM	BF	A	310	Groupe	actif	C									
PH09	TD	Lundi	01:00:00 PM	02:00:00 PM	BF	A	616	Groupe	actif	D	1								
PH09	TD	Lundi	04:30:00 PM	05:30:00 PM	BF	A	419	Groupe	actif	D	2								
PH11	Cours	Mercredi	09:00:00 AM	10:00:00 AM	BF	A	602	Groupe	actif	C									
PH11	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	602	Groupe	actif	D									
PS04	Cours	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	212	Groupe	actif	C									
PS04	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	404	Groupe	actif	D									



PS04	TP	Lundi	02:30:00 PM	06:30:00 PM	semaine	B	ESCOM	ES	215	Groupe	actif	T							
PS04	TP	Lundi	02:30:00 PM	06:30:00 PM	semaine	A	ESCOM	ES	215	Groupe	actif	T							
PS12	Cours	Lundi	02:15:00 PM	04:15:00 PM	PG	O	229	Groupe	actif	C									
PS12	TD	Lundi	04:30:00 PM	06:30:00 PM	PG	O	223	Groupe	actif	D									
PS13	Cours	Mardi	08:00:00 AM	10:00:00 AM	BF	A	206	Groupe	actif	C									
PS13	TD	Vendredi	01:00:00 PM	04:00:00 PM	BF	A	418,	BF	A	512	Groupe	actif	D						
PS15	Cours	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	205	Groupe	actif	C									
PS15	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	517	Groupe	actif	D	1								
PS15	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	517	Groupe	actif	D	2								
PS15	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	517	Groupe	actif	D	3								
PS15	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	404	Groupe	actif	D	4								
PS21	Cours	Vendredi	02:30:00 PM	04:00:00 PM	CR	B	110	Groupe	actif	C									
PS21	TD	Lundi	08:00:00 AM	11:00:00 AM	SI	PEP	255	Groupe	actif	D	1								
PS21	TD	Lundi	01:15:00 PM	04:15:00 PM	SI	PEP	255	Groupe	actif	D	2								
PS21	TD	Lundi	04:30:00 PM	07:30:00 PM	SI	PEP	255	Groupe	actif	D	3								
PS21	TD	Mardi	08:00:00 AM	11:00:00 AM	SI	PEP	255	Groupe	actif	D	4								
PS21	TD	Mercredi	01:15:00 PM	04:15:00 PM	SI	PEP	255	Groupe	actif	D	5								
PS21	TD	Mercredi	04:30:00 PM	07:30:00 PM	SI	PEP	255	Groupe	actif	D	6								
PS21	TD	Jeudi	08:00:00 AM	11:00:00 AM	SI	PEP	255	Groupe	actif	D	7								
PS21	TD	Jeudi	04:30:00 PM	07:30:00 PM	SI	PEP	255	Groupe	actif	D	8								
PS22	Cours	Lundi	10:15:00 AM	12:15:00 PM	BF	A	100	Groupe	actif	C									
PS22	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	A	406	Groupe	actif	D	1								
PS22	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	304	Groupe	actif	D	2								
PS22	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	406	Groupe	actif	D	3								
PS22	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	304	Groupe	actif	D	4								
PS22	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	516	Groupe	actif	D	5								
PS23	Cours	Lundi	08:00:00 AM	10:00:00 AM	BF	A	204	Groupe	actif	C									
PS23	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	518	Groupe	actif	D									
PS90	Cours	Mardi	04:30:00 PM	06:30:00 PM	CR	B	110	Groupe	actif	C									
PS93	Cours	Mardi	02:15:00 PM	04:15:00 PM	BF	A	100	Groupe	actif	C									
PS93	TD	Lundi	08:00:00 AM	11:00:00 AM	SI	PEP	252	Groupe	actif	D	1								
PS93	TD	Lundi	04:30:00 PM	07:30:00 PM	BF	A	401	Groupe	actif	D	2								
PS93	TD	Mercredi	04:30:00 PM	07:30:00 PM	BF	A	401	Groupe	actif	D	3								
PS93	TD	Vendredi	08:00:00 AM	11:00:00 AM	SI	PEP	252	Groupe	actif	D	4								
PS93	TP	Mercredi	08:00:00 AM	11:00:00 AM	SI	PEP	173	Groupe	actif	T	1								
PS93	TP	Mercredi	08:00:00 AM	11:00:00 AM	SI	PEP	173	Groupe	actif	T	2								
PS93	TP	Mercredi	01:00:00 PM	04:00:00 PM	SI	PEP	173	Groupe	actif	T	3								
PS93	TP	Mercredi	01:00:00 PM	04:00:00 PM	SI	PEP	173	Groupe	actif	T	4								
PS93	TP	Jeudi	08:00:00 AM	11:00:00 AM	SI	PEP	173	Groupe	actif	T	5								
PS93	TP	Jeudi	08:00:00 AM	11:00:00 AM	SI	PEP	173	Groupe	actif	T	6								



PS93	TP	Jeudi	01:15:00 PM	04:15:00 PM	SI	PEP	173	Groupe	actif	T	7								
PS93	TP	Jeudi	01:15:00 PM	04:15:00 PM	SI	PEP	173	Groupe	actif	T	8								
PS93	TP	Lundi	01:00:00 PM	04:00:00 PM	SI	PEP	173	Groupe	de	réserve	T	9							
RO05	Cours	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	200	Groupe	actif	C									
RO05	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	504	Groupe	actif	D									
RO06	Cours	Lundi	08:00:00 AM	10:00:00 AM	BF	A	106	Groupe	actif	C									
RO06	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	B	216,	BF	A	406	Groupe	actif	D						
RV01	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	206	Groupe	actif	C									
RV01	TD	Vendredi	02:15:00 PM	04:15:00 PM	PG	O	112	Groupe	actif	D									
SA12	TD	Jeudi	01:15:00 PM	04:15:00 PM	BF	A	400	Groupe	actif	D	1								
SA12	TD	Jeudi	04:30:00 PM	07:30:00 PM	BF	A	400	Groupe	actif	D	2								
SC11	Cours	Lundi	01:00:00 PM	02:00:00 PM	BF	A	420	Groupe	actif	C									
SC11	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	420	Groupe	actif	D									
SC12	Cours	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	106	Groupe	actif	C									
SC12	TD	Mercredi	04:30:00 PM	05:30:00 PM	BF	A	419	Groupe	actif	D	1								
SC12	TD	Mercredi	05:30:00 PM	06:30:00 PM	BF	A	419	Groupe	actif	D	2								
SC21	Cours	Mardi	02:15:00 PM	04:15:00 PM	BF	A	104	Groupe	actif	C									
SC21	TD	Mardi	04:30:00 PM	05:30:00 PM	BF	A	517	Groupe	actif	D	1								
SC21	TD	Mardi	05:30:00 PM	06:30:00 PM	BF	A	517	Groupe	actif	D	2								
SC22	Cours	Mardi	01:00:00 PM	02:00:00 PM	BF	A	602	Groupe	actif	C									
SC22	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	602	Groupe	actif	D									
SC23	Cours	Mardi	01:00:00 PM	02:00:00 PM	BF	A	318A	Groupe	actif	C									
SC23	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	318A	Groupe	actif	D									
SC25	Cours	Mardi	01:00:00 PM	02:00:00 PM	BF	A	100	Groupe	actif	C									
SC25	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	417	Groupe	actif	D	1								
